citizenid,number_of_open_accounts,number_of_closed_accounts,total_loan_months,delinquent_months,total_dpd,enquiry_count,credit_utilization_ratio
34822,3.0,1.0,20.0,0.0,27.0,0.0,32.04
19366,3.0,3.0,17.0,0.0,22.0,2.0,20.06
18851,2.0,3.0,46.0,1.0,14.0,2.0,23.17
29105,4.0,2.0,52.0,1.0,14.0,2.0,16.17
13740,3.0,3.0,48.0,1.0,29.0,0.0,32.03
43010,5.0,3.0,16.0,0.0,16.0,1.0,49.71
68447,4.0,2.0,34.0,0.0,18.0,2.0,11.42
52551,5.0,3.0,52.0,1.0,11.0,0.0,48.91
26586,7.0,4.0,82.0,11.0,251.0,5.0,83.21
23221,3.0,1.0,48.0,0.0,13.0,0.0,30.92
68316,3.0,1.0,51.0,1.0,7.0,2.0,12.05
40808,4.0,1.0,80.0,1.0,26.0,2.0,10.72
28754,5.0,1.0,77.0,1.0,19.0,1.0,15.31
42461,5.0,3.0,78.0,1.0,15.0,2.0,43.91
32526,8.0,3.0,100.0,10.0,106.0,9.0,92.68
56464,4.0,1.0,75.0,1.0,16.0,0.0,32.59
34377,3.0,2.0,35.0,0.0,6.0,0.0,18.7
69253,3.0,2.0,28.0,1.0,23.0,1.0,42.71
27294,2.0,2.0,61.0,1.0,1.0,0.0,21.24
61269,5.0,2.0,33.0,0.0,18.0,2.0,21.8
51431,3.0,1.0,21.0,1.0,25.0,2.0,38.38
89307,5.0,3.0,77.0,1.0,9.0,2.0,37.92
11955,5.0,1.0,42.0,0.0,20.0,2.0,44.53
49193,2.0,1.0,30.0,1.0,26.0,0.0,28.54
22653,4.0,3.0,34.0,1.0,28.0,1.0,45.13
16029,2.0,3.0,45.0,0.0,13.0,0.0,36.28
94649,5.0,3.0,59.0,0.0,28.0,2.0,42.03
53812,3.0,1.0,73.0,1.0,6.0,2.0,16.72
53501,8.0,2.0,81.0,6.0,122.0,4.0,96.99
86490,3.0,3.0,21.0,0.0,12.0,1.0,47.1
31905,3.0,2.0,71.0,0.0,1.0,0.0,34.97
20646,5.0,3.0,12.0,0.0,18.0,0.0,39.96
82119,2.0,1.0,18.0,0.0,7.0,0.0,39.67
64688,5.0,2.0,13.0,0.0,19.0,0.0,39.04
21734,4.0,1.0,80.0,0.0,18.0,1.0,41.17
16239,4.0,3.0,59.0,1.0,6.0,2.0,13.61
24541,4.0,2.0,81.0,0.0,11.0,1.0,37.92
52857,3.0,1.0,41.0,0.0,3.0,1.0,17.8
53424,5.0,2.0,18.0,0.0,23.0,1.0,45.86
90862,2.0,2.0,23.0,1.0,13.0,2.0,41.41
15909,4.0,2.0,66.0,1.0,16.0,0.0,18.0
63717,2.0,2.0,78.0,0.0,24.0,2.0,16.2
10152,2.0,1.0,56.0,0.0,7.0,2.0,22.83
70442,4.0,2.0,42.0,0.0,27.0,2.0,11.61
66084,3.0,2.0,32.0,1.0,11.0,1.0,32.63
14955,4.0,1.0,34.0,0.0,0.0,2.0,46.75
20311,3.0,1.0,67.0,1.0,26.0,1.0,31.63
49421,6.0,7.0,101.0,10.0,150.0,8.0,96.29
17516,4.0,2.0,71.0,1.0,4.0,2.0,40.05
29419,3.0,1.0,45.0,0.0,21.0,1.0,19.12
22871,2.0,1.0,47.0,0.0,12.0,2.0,35.31
60191,3.0,2.0,31.0,0.0,4.0,1.0,47.0
59344,3.0,3.0,32.0,1.0,4.0,2.0,39.93
60133,9.0,5.0,142.0,4.0,194.0,8.0,91.58
29900,5.0,3.0,27.0,0.0,13.0,2.0,20.22
52504,2.0,3.0,80.0,0.0,20.0,0.0,26.0
18779,4.0,1.0,67.0,1.0,6.0,1.0,37.9
91493,3.0,1.0,55.0,0.0,0.0,1.0,21.5
25548,2.0,1.0,31.0,0.0,12.0,2.0,12.72
40441,2.0,2.0,40.0,1.0,10.0,2.0,33.53
79100,5.0,2.0,55.0,0.0,18.0,1.0,37.32
64463,3.0,1.0,27.0,1.0,5.0,0.0,28.38
80569,5.0,1.0,39.0,1.0,10.0,1.0,44.88
30148,5.0,2.0,65.0,1.0,7.0,0.0,48.31
53652,3.0,2.0,12.0,1.0,23.0,2.0,22.44
55531,4.0,3.0,48.0,0.0,20.0,0.0,34.77
51856,5.0,1.0,41.0,0.0,12.0,1.0,23.27
51422,5.0,2.0,20.0,1.0,6.0,1.0,39.83
40715,9.0,4.0,120.0,8.0,175.0,8.0,81.74
87855,6.0,2.0,96.0,9.0,206.0,4.0,75.53
73284,2.0,2.0,27.0,1.0,16.0,1.0,30.49
31551,2.0,1.0,47.0,1.0,16.0,1.0,21.73
40079,2.0,3.0,50.0,0.0,7.0,1.0,33.21
36441,5.0,2.0,38.0,1.0,19.0,2.0,26.3
49261,2.0,2.0,36.0,1.0,3.0,1.0,30.42
57151,3.0,2.0,42.0,0.0,26.0,1.0,20.49
47246,5.0,2.0,22.0,1.0,18.0,1.0,28.08
77552,2.0,2.0,82.0,1.0,25.0,0.0,23.44
47774,2.0,2.0,54.0,1.0,3.0,0.0,37.37
26404,9.0,5.0,135.0,7.0,163.0,9.0,95.52
42802,3.0,2.0,37.0,1.0,26.0,1.0,12.26
92332,5.0,3.0,46.0,0.0,2.0,1.0,24.12
58869,5.0,2.0,25.0,1.0,5.0,0.0,12.83
49677,3.0,2.0,27.0,0.0,24.0,0.0,47.86
29004,3.0,2.0,77.0,0.0,13.0,2.0,27.53
36607,4.0,3.0,44.0,0.0,20.0,1.0,33.82
89080,2.0,1.0,81.0,0.0,4.0,2.0,14.97
78562,5.0,3.0,20.0,1.0,25.0,1.0,42.27
35590,5.0,1.0,69.0,0.0,25.0,1.0,19.58
27779,2.0,1.0,38.0,0.0,17.0,1.0,16.29
36247,3.0,3.0,75.0,1.0,21.0,0.0,16.71
87584,3.0,1.0,60.0,1.0,28.0,2.0,37.36
12852,4.0,1.0,75.0,1.0,12.0,0.0,16.85
25580,2.0,2.0,17.0,0.0,24.0,1.0,11.33
22426,5.0,1.0,53.0,0.0,5.0,0.0,14.6
84503,5.0,2.0,55.0,1.0,6.0,2.0,18.41
96645,4.0,1.0,48.0,1.0,21.0,2.0,39.66
21224,4.0,3.0,82.0,0.0,10.0,0.0,49.27
63039,4.0,3.0,34.0,1.0,21.0,1.0,21.7
99422,9.0,6.0,151.0,7.0,128.0,5.0,98.81
75862,3.0,3.0,37.0,0.0,7.0,0.0,12.43
56279,5.0,1.0,19.0,0.0,0.0,2.0,44.91
80500,5.0,1.0,56.0,0.0,15.0,1.0,28.64
41340,5.0,3.0,61.0,1.0,23.0,0.0,13.13
96041,3.0,2.0,15.0,0.0,16.0,1.0,10.63
16892,9.0,6.0,99.0,6.0,239.0,8.0,79.83
74626,5.0,3.0,75.0,0.0,24.0,1.0,42.34
36274,6.0,6.0,70.0,7.0,96.0,9.0,98.84
81780,3.0,3.0,79.0,1.0,24.0,2.0,49.0
68411,5.0,3.0,51.0,1.0,19.0,1.0,20.31
66728,2.0,2.0,68.0,1.0,27.0,0.0,48.45
18537,3.0,1.0,58.0,0.0,17.0,0.0,22.49
78734,3.0,1.0,48.0,0.0,17.0,0.0,43.36
33194,4.0,3.0,66.0,0.0,21.0,2.0,37.39
14484,2.0,1.0,12.0,1.0,9.0,1.0,17.21
75343,5.0,3.0,67.0,1.0,4.0,0.0,20.42
76396,4.0,3.0,51.0,1.0,18.0,0.0,25.06
75330,5.0,3.0,16.0,1.0,28.0,1.0,46.36
62613,4.0,3.0,33.0,0.0,21.0,2.0,40.4
93523,5.0,1.0,20.0,0.0,24.0,1.0,12.38
72892,3.0,3.0,68.0,0.0,0.0,2.0,41.84
94810,3.0,3.0,42.0,1.0,15.0,0.0,10.63
22005,5.0,3.0,67.0,1.0,2.0,0.0,44.84
32989,4.0,3.0,30.0,1.0,1.0,0.0,42.1
44716,4.0,2.0,29.0,0.0,2.0,1.0,40.16
28406,3.0,3.0,57.0,0.0,11.0,1.0,16.26
15298,4.0,1.0,60.0,0.0,2.0,2.0,37.56
55668,4.0,3.0,68.0,0.0,21.0,0.0,33.22
64872,3.0,3.0,62.0,0.0,4.0,2.0,25.96
90466,3.0,3.0,77.0,1.0,21.0,1.0,40.93
90855,4.0,1.0,24.0,1.0,1.0,2.0,40.71
46981,3.0,3.0,78.0,1.0,13.0,0.0,46.14
36610,5.0,2.0,49.0,0.0,17.0,2.0,10.85
59652,2.0,2.0,54.0,1.0,11.0,2.0,23.38
90634,4.0,3.0,64.0,0.0,29.0,2.0,24.64
64870,4.0,3.0,50.0,1.0,16.0,2.0,49.65
75664,3.0,1.0,60.0,1.0,9.0,1.0,42.33
44567,4.0,1.0,55.0,0.0,23.0,2.0,17.11
14491,2.0,1.0,47.0,0.0,8.0,1.0,43.15
71718,4.0,1.0,48.0,0.0,0.0,1.0,17.94
81732,9.0,2.0,152.0,9.0,289.0,6.0,81.19
94060,5.0,1.0,25.0,0.0,20.0,0.0,44.27
73003,5.0,2.0,80.0,1.0,24.0,0.0,19.73
77801,4.0,1.0,83.0,0.0,19.0,1.0,34.07
26887,2.0,1.0,77.0,0.0,12.0,2.0,34.66
35881,4.0,1.0,13.0,0.0,7.0,0.0,18.15
71038,4.0,1.0,23.0,0.0,2.0,1.0,41.94
48933,5.0,3.0,30.0,1.0,14.0,0.0,34.34
38253,2.0,1.0,13.0,0.0,16.0,0.0,30.75
32295,3.0,2.0,19.0,0.0,2.0,1.0,17.03
86204,3.0,3.0,77.0,0.0,17.0,2.0,17.43
50330,8.0,3.0,128.0,4.0,157.0,8.0,84.21
92813,3.0,1.0,20.0,1.0,18.0,1.0,34.7
16158,2.0,1.0,12.0,0.0,21.0,0.0,47.86
41013,4.0,1.0,18.0,1.0,21.0,0.0,49.45
23077,3.0,2.0,24.0,1.0,9.0,1.0,35.16
26788,2.0,3.0,83.0,1.0,25.0,0.0,17.37
66169,4.0,3.0,20.0,0.0,0.0,2.0,33.74
12825,3.0,2.0,28.0,1.0,27.0,1.0,23.47
37995,4.0,2.0,71.0,0.0,1.0,2.0,34.88
48602,2.0,2.0,41.0,1.0,14.0,0.0,17.87
88889,10.0,5.0,63.0,10.0,355.0,7.0,90.7
82245,4.0,2.0,82.0,0.0,17.0,0.0,46.57
90866,5.0,2.0,37.0,0.0,15.0,1.0,33.63
69626,4.0,1.0,30.0,0.0,21.0,1.0,47.01
67171,3.0,3.0,16.0,0.0,27.0,1.0,33.34
65862,5.0,3.0,58.0,0.0,6.0,2.0,24.5
48678,4.0,3.0,29.0,1.0,15.0,1.0,36.95
49919,4.0,1.0,51.0,0.0,16.0,2.0,26.38
20130,5.0,3.0,15.0,1.0,13.0,0.0,12.77
13483,5.0,2.0,21.0,0.0,11.0,1.0,22.12
47396,4.0,3.0,62.0,0.0,22.0,2.0,26.53
40671,10.0,5.0,108.0,5.0,164.0,5.0,82.03
32883,3.0,2.0,28.0,1.0,15.0,2.0,38.93
52641,4.0,2.0,17.0,0.0,28.0,0.0,47.42
23461,3.0,2.0,77.0,1.0,13.0,1.0,22.36
88820,4.0,1.0,37.0,0.0,22.0,0.0,36.41
39215,5.0,1.0,55.0,1.0,15.0,0.0,10.18
29895,3.0,3.0,16.0,1.0,17.0,2.0,24.98
39208,2.0,3.0,81.0,1.0,5.0,2.0,28.33
15921,5.0,2.0,40.0,0.0,19.0,0.0,14.66
19439,2.0,3.0,45.0,1.0,6.0,2.0,41.9
67808,5.0,2.0,24.0,1.0,24.0,2.0,42.82
36492,5.0,3.0,15.0,1.0,1.0,1.0,25.59
48161,3.0,2.0,74.0,0.0,6.0,1.0,26.12
85212,2.0,1.0,55.0,0.0,19.0,2.0,48.72
94778,5.0,1.0,83.0,1.0,10.0,1.0,10.35
23442,3.0,3.0,54.0,0.0,17.0,2.0,15.76
32216,9.0,7.0,83.0,7.0,199.0,8.0,76.09
38464,4.0,1.0,53.0,1.0,14.0,0.0,24.18
25711,5.0,1.0,46.0,1.0,1.0,2.0,48.82
28892,2.0,1.0,26.0,0.0,0.0,0.0,20.92
40395,5.0,3.0,32.0,1.0,7.0,2.0,13.43
25075,5.0,2.0,42.0,0.0,11.0,0.0,44.97
65719,2.0,2.0,41.0,1.0,5.0,2.0,13.01
70549,2.0,2.0,28.0,1.0,24.0,1.0,12.73
49074,5.0,3.0,57.0,1.0,12.0,2.0,42.44
10085,5.0,3.0,53.0,0.0,21.0,1.0,15.71
97887,2.0,2.0,37.0,1.0,28.0,2.0,28.36
70111,5.0,1.0,27.0,0.0,6.0,0.0,24.59
64846,2.0,2.0,52.0,0.0,23.0,2.0,10.16
47272,2.0,2.0,32.0,0.0,10.0,0.0,23.02
36704,2.0,1.0,40.0,0.0,23.0,2.0,32.35
64396,5.0,1.0,24.0,1.0,8.0,0.0,23.7
51044,4.0,3.0,17.0,0.0,5.0,1.0,32.72
94166,3.0,1.0,68.0,0.0,8.0,2.0,43.72
84307,7.0,3.0,94.0,5.0,179.0,4.0,78.92
40927,5.0,3.0,38.0,1.0,10.0,0.0,12.68
85898,8.0,5.0,70.0,9.0,280.0,8.0,89.21
81142,3.0,3.0,20.0,0.0,14.0,1.0,49.22
88892,4.0,3.0,73.0,0.0,2.0,1.0,14.03
81439,3.0,1.0,68.0,1.0,26.0,0.0,15.93
93520,2.0,3.0,50.0,0.0,28.0,2.0,47.27
25597,2.0,2.0,12.0,0.0,20.0,0.0,17.47
62421,3.0,2.0,41.0,0.0,11.0,2.0,13.05
24868,5.0,3.0,57.0,1.0,10.0,0.0,19.45
28194,4.0,2.0,42.0,0.0,15.0,0.0,32.99
27951,6.0,3.0,82.0,10.0,178.0,6.0,80.55
24295,5.0,2.0,70.0,0.0,14.0,1.0,21.64
92932,9.0,2.0,145.0,11.0,347.0,4.0,77.06
30189,4.0,1.0,78.0,0.0,13.0,1.0,33.05
73896,2.0,2.0,31.0,1.0,3.0,0.0,15.55
73525,2.0,2.0,28.0,1.0,12.0,0.0,21.36
52338,8.0,6.0,156.0,10.0,186.0,4.0,75.86
43510,2.0,3.0,34.0,1.0,18.0,0.0,29.13
91606,3.0,1.0,24.0,0.0,22.0,0.0,35.52
11840,4.0,2.0,25.0,1.0,15.0,2.0,48.86
67998,4.0,3.0,60.0,0.0,23.0,1.0,34.49
96730,3.0,2.0,71.0,1.0,27.0,0.0,25.88
80956,2.0,3.0,27.0,1.0,17.0,1.0,44.53
19350,8.0,5.0,109.0,5.0,233.0,4.0,98.01
86064,3.0,2.0,57.0,0.0,29.0,0.0,13.05
20617,2.0,3.0,25.0,0.0,0.0,2.0,18.09
21041,3.0,2.0,63.0,1.0,22.0,0.0,41.1
10895,5.0,2.0,54.0,0.0,26.0,2.0,47.66
72082,3.0,3.0,42.0,0.0,13.0,0.0,43.96
66490,5.0,3.0,76.0,1.0,17.0,2.0,41.37
32624,5.0,2.0,19.0,0.0,24.0,1.0,18.44
99168,4.0,2.0,55.0,1.0,9.0,1.0,38.33
32855,3.0,2.0,38.0,0.0,25.0,1.0,10.45
15275,3.0,1.0,68.0,0.0,19.0,2.0,14.54
30889,3.0,1.0,60.0,1.0,9.0,1.0,14.6
34659,10.0,5.0,160.0,11.0,314.0,5.0,89.53
41741,2.0,3.0,42.0,1.0,10.0,2.0,31.14
36163,4.0,2.0,28.0,1.0,1.0,1.0,25.42
63339,4.0,1.0,19.0,1.0,15.0,2.0,24.13
18451,2.0,3.0,17.0,0.0,9.0,2.0,28.46
18960,2.0,2.0,25.0,0.0,16.0,0.0,18.63
51653,5.0,2.0,42.0,0.0,3.0,2.0,46.0
32864,4.0,2.0,17.0,1.0,10.0,1.0,44.22
83860,2.0,1.0,25.0,1.0,16.0,0.0,39.33
62789,4.0,3.0,16.0,0.0,26.0,1.0,16.76
95119,4.0,1.0,32.0,0.0,25.0,0.0,38.64
43472,2.0,1.0,37.0,1.0,28.0,1.0,42.94
95494,2.0,1.0,52.0,0.0,4.0,1.0,23.5
28528,4.0,2.0,60.0,1.0,28.0,1.0,31.18
69911,5.0,1.0,19.0,0.0,19.0,2.0,26.72
24431,3.0,3.0,50.0,0.0,20.0,2.0,32.11
47631,5.0,3.0,37.0,0.0,25.0,0.0,36.28
90287,4.0,1.0,17.0,0.0,0.0,2.0,34.29
37004,4.0,2.0,28.0,1.0,13.0,1.0,46.27
21281,3.0,3.0,82.0,1.0,4.0,2.0,28.03
13968,4.0,2.0,31.0,1.0,0.0,0.0,44.74
41561,7.0,7.0,144.0,10.0,352.0,5.0,77.44
39456,4.0,2.0,16.0,0.0,8.0,2.0,28.47
57520,3.0,1.0,17.0,1.0,3.0,2.0,46.33
19917,3.0,3.0,34.0,1.0,26.0,0.0,29.49
89647,4.0,1.0,59.0,0.0,8.0,1.0,37.53
14035,2.0,1.0,31.0,1.0,21.0,0.0,42.84
40574,5.0,3.0,43.0,0.0,1.0,1.0,23.2
92008,2.0,3.0,34.0,0.0,17.0,1.0,36.37
14706,2.0,3.0,24.0,1.0,21.0,0.0,33.56
55862,2.0,1.0,37.0,1.0,5.0,1.0,23.3
61646,3.0,1.0,58.0,1.0,11.0,2.0,45.42
46016,2.0,2.0,55.0,1.0,29.0,2.0,10.73
60605,2.0,2.0,76.0,1.0,22.0,0.0,23.41
70299,5.0,1.0,38.0,0.0,26.0,2.0,35.4
60367,2.0,3.0,38.0,0.0,7.0,1.0,23.47
17264,4.0,3.0,40.0,0.0,17.0,1.0,17.16
62028,3.0,2.0,46.0,0.0,10.0,0.0,26.05
61788,4.0,2.0,73.0,0.0,22.0,2.0,46.56
19362,2.0,3.0,61.0,1.0,18.0,0.0,19.11
79799,3.0,3.0,23.0,1.0,16.0,2.0,27.13
47474,3.0,3.0,83.0,0.0,18.0,2.0,30.08
27354,5.0,2.0,50.0,0.0,25.0,1.0,35.26
22541,2.0,3.0,22.0,1.0,9.0,0.0,41.76
63545,5.0,1.0,56.0,0.0,28.0,2.0,32.8
27697,3.0,2.0,21.0,1.0,10.0,0.0,20.95
84849,3.0,1.0,13.0,0.0,26.0,0.0,23.41
62585,4.0,1.0,37.0,0.0,7.0,2.0,27.18
65637,7.0,4.0,97.0,10.0,352.0,7.0,99.67
81723,5.0,3.0,60.0,1.0,8.0,1.0,12.78
38616,4.0,2.0,55.0,1.0,26.0,2.0,40.31
37318,5.0,3.0,35.0,1.0,24.0,1.0,18.44
51362,5.0,2.0,29.0,0.0,25.0,2.0,27.45
23653,2.0,1.0,46.0,0.0,21.0,0.0,10.93
61706,2.0,1.0,42.0,0.0,10.0,0.0,20.02
83737,2.0,2.0,15.0,1.0,4.0,0.0,12.46
12814,2.0,2.0,69.0,1.0,15.0,1.0,36.85
13490,3.0,2.0,73.0,1.0,1.0,1.0,13.19
79383,2.0,2.0,54.0,1.0,9.0,2.0,42.74
53824,3.0,2.0,60.0,1.0,18.0,1.0,33.25
86730,2.0,2.0,45.0,1.0,23.0,1.0,35.96
34861,2.0,1.0,60.0,0.0,10.0,1.0,19.69
91107,2.0,2.0,20.0,1.0,1.0,0.0,26.08
23845,9.0,5.0,98.0,5.0,258.0,9.0,76.95
91501,3.0,1.0,83.0,1.0,9.0,2.0,29.36
58029,5.0,2.0,42.0,1.0,10.0,0.0,45.48
24077,2.0,2.0,34.0,1.0,1.0,1.0,35.36
25125,4.0,1.0,57.0,1.0,5.0,2.0,25.84
78228,3.0,2.0,45.0,1.0,14.0,0.0,46.22
15920,10.0,2.0,173.0,4.0,215.0,6.0,79.64
23465,3.0,1.0,46.0,0.0,2.0,2.0,21.89
57936,3.0,3.0,69.0,1.0,13.0,2.0,33.63
38107,4.0,2.0,40.0,0.0,8.0,1.0,29.35
55940,5.0,2.0,43.0,1.0,15.0,0.0,17.09
59724,5.0,3.0,61.0,0.0,28.0,0.0,40.07
88276,5.0,1.0,12.0,1.0,23.0,2.0,43.34
31477,7.0,3.0,107.0,10.0,338.0,4.0,86.34
81182,4.0,1.0,44.0,0.0,2.0,1.0,41.64
87783,4.0,2.0,38.0,1.0,8.0,1.0,35.72
38344,4.0,2.0,23.0,0.0,21.0,0.0,40.76
41064,3.0,3.0,50.0,0.0,28.0,1.0,31.19
96370,3.0,2.0,64.0,1.0,25.0,0.0,10.1
77257,4.0,2.0,16.0,0.0,28.0,1.0,16.03
69339,8.0,4.0,95.0,7.0,230.0,6.0,90.77
95924,3.0,2.0,74.0,1.0,25.0,2.0,41.66
23431,4.0,1.0,53.0,1.0,13.0,1.0,19.28
16124,3.0,3.0,13.0,1.0,16.0,1.0,20.21
42423,4.0,1.0,65.0,1.0,6.0,2.0,11.68
46095,3.0,1.0,31.0,1.0,8.0,1.0,47.78
65253,2.0,3.0,59.0,1.0,7.0,0.0,39.13
28901,6.0,3.0,153.0,4.0,357.0,6.0,76.76
68297,4.0,1.0,43.0,1.0,12.0,0.0,19.6
50823,4.0,3.0,25.0,0.0,21.0,0.0,18.23
27117,4.0,1.0,14.0,0.0,11.0,2.0,30.91
84609,2.0,2.0,13.0,1.0,10.0,0.0,12.12
21048,5.0,2.0,58.0,1.0,13.0,0.0,30.15
57687,8.0,2.0,68.0,5.0,147.0,7.0,93.5
97355,3.0,2.0,66.0,0.0,15.0,2.0,38.71
76148,4.0,3.0,66.0,1.0,11.0,2.0,47.79
63042,3.0,1.0,77.0,0.0,22.0,2.0,16.46
90493,3.0,3.0,13.0,0.0,7.0,0.0,49.57
17630,4.0,1.0,74.0,0.0,8.0,2.0,22.48
44428,7.0,6.0,104.0,5.0,344.0,4.0,90.23
91824,8.0,2.0,135.0,9.0,124.0,4.0,98.58
50545,4.0,2.0,37.0,0.0,16.0,0.0,48.65
33720,5.0,1.0,74.0,0.0,2.0,1.0,33.85
62617,5.0,2.0,24.0,0.0,8.0,0.0,25.38
38122,5.0,3.0,40.0,1.0,8.0,1.0,14.68
69705,7.0,6.0,83.0,10.0,262.0,9.0,76.44
92664,3.0,1.0,48.0,0.0,20.0,0.0,23.49
59309,4.0,1.0,18.0,1.0,16.0,0.0,10.82
64528,4.0,2.0,36.0,1.0,5.0,2.0,40.18
73468,4.0,3.0,57.0,0.0,2.0,0.0,41.11
79891,4.0,3.0,70.0,0.0,20.0,2.0,34.91
94055,5.0,1.0,55.0,1.0,28.0,0.0,30.15
18336,4.0,2.0,73.0,0.0,19.0,2.0,11.42
93166,4.0,1.0,54.0,0.0,10.0,2.0,28.41
22611,2.0,1.0,79.0,0.0,25.0,2.0,12.04
11804,5.0,2.0,52.0,0.0,13.0,2.0,48.43
81219,2.0,1.0,39.0,1.0,13.0,2.0,14.47
70538,3.0,3.0,60.0,0.0,3.0,0.0,16.18
60740,2.0,2.0,80.0,1.0,15.0,2.0,21.25
93393,5.0,2.0,13.0,0.0,28.0,0.0,29.87
57578,2.0,2.0,63.0,0.0,21.0,2.0,46.99
80503,3.0,3.0,55.0,1.0,28.0,0.0,16.07
19034,2.0,3.0,23.0,0.0,15.0,2.0,26.4
68680,3.0,2.0,47.0,0.0,16.0,2.0,39.46
54455,2.0,1.0,14.0,0.0,14.0,1.0,42.56
70642,5.0,2.0,35.0,1.0,28.0,1.0,15.16
79171,5.0,3.0,57.0,0.0,16.0,0.0,16.28
51511,5.0,2.0,13.0,1.0,26.0,0.0,10.24
31186,4.0,3.0,52.0,1.0,12.0,1.0,24.99
77872,5.0,2.0,15.0,0.0,6.0,0.0,22.57
74866,4.0,2.0,66.0,1.0,8.0,2.0,41.22
96817,5.0,2.0,16.0,0.0,8.0,1.0,47.38
62743,3.0,2.0,32.0,1.0,25.0,2.0,10.16
88618,2.0,3.0,68.0,1.0,0.0,1.0,15.51
19688,4.0,3.0,77.0,0.0,2.0,1.0,46.38
54823,2.0,1.0,16.0,0.0,8.0,0.0,20.0
96593,4.0,2.0,58.0,0.0,18.0,0.0,15.93
33697,3.0,2.0,29.0,1.0,18.0,1.0,49.81
61629,5.0,1.0,65.0,0.0,22.0,0.0,29.26
78162,4.0,2.0,13.0,0.0,28.0,0.0,38.06
27867,5.0,3.0,26.0,1.0,7.0,2.0,12.99
57268,5.0,1.0,58.0,1.0,27.0,1.0,47.36
48004,5.0,1.0,30.0,1.0,1.0,1.0,27.57
91443,9.0,7.0,144.0,11.0,139.0,8.0,89.83
55611,2.0,1.0,30.0,1.0,10.0,2.0,47.72
69236,4.0,3.0,17.0,1.0,23.0,1.0,39.85
26989,5.0,2.0,29.0,1.0,11.0,1.0,24.35
31723,4.0,1.0,83.0,0.0,4.0,2.0,38.32
64378,4.0,3.0,37.0,1.0,13.0,2.0,10.86
72764,4.0,2.0,52.0,1.0,6.0,0.0,28.85
40303,5.0,2.0,44.0,1.0,6.0,0.0,35.7
33129,3.0,2.0,45.0,0.0,14.0,2.0,12.38
23171,2.0,1.0,14.0,1.0,18.0,2.0,12.19
50165,9.0,2.0,139.0,7.0,258.0,8.0,97.38
18406,5.0,2.0,45.0,0.0,16.0,1.0,25.29
98476,5.0,3.0,42.0,0.0,22.0,2.0,25.96
19942,2.0,1.0,12.0,0.0,27.0,2.0,49.78
75927,3.0,1.0,32.0,1.0,29.0,2.0,33.7
30168,2.0,1.0,34.0,0.0,13.0,0.0,24.41
29475,11.0,6.0,75.0,7.0,336.0,7.0,76.09
96486,2.0,3.0,77.0,0.0,16.0,2.0,17.8
44467,3.0,2.0,57.0,1.0,6.0,2.0,38.86
64793,4.0,2.0,23.0,0.0,5.0,0.0,12.34
45014,2.0,1.0,68.0,0.0,18.0,0.0,34.92
21080,2.0,3.0,71.0,0.0,11.0,2.0,15.89
33935,2.0,3.0,64.0,1.0,8.0,1.0,17.17
25913,8.0,2.0,130.0,6.0,254.0,8.0,85.87
10173,2.0,2.0,16.0,1.0,22.0,1.0,47.8
55962,4.0,3.0,27.0,1.0,10.0,1.0,32.39
87978,4.0,2.0,59.0,1.0,3.0,2.0,19.28
29661,5.0,3.0,12.0,0.0,16.0,1.0,27.75
99391,3.0,3.0,43.0,1.0,15.0,1.0,18.62
32871,5.0,3.0,58.0,0.0,20.0,0.0,43.65
20438,4.0,2.0,60.0,1.0,21.0,1.0,37.79
70122,2.0,3.0,13.0,0.0,1.0,1.0,39.59
97016,4.0,3.0,16.0,0.0,29.0,0.0,10.75
20065,4.0,3.0,54.0,0.0,13.0,2.0,36.41
36814,4.0,3.0,25.0,1.0,24.0,2.0,27.64
94957,2.0,1.0,42.0,0.0,13.0,2.0,37.18
92283,4.0,2.0,18.0,1.0,11.0,1.0,19.45
70176,3.0,2.0,30.0,0.0,18.0,1.0,38.08
77565,5.0,1.0,33.0,0.0,24.0,2.0,10.43
68128,3.0,2.0,53.0,1.0,5.0,2.0,12.77
58056,2.0,2.0,78.0,0.0,26.0,1.0,13.43
87210,3.0,2.0,71.0,0.0,8.0,2.0,16.81
15687,3.0,3.0,13.0,1.0,6.0,1.0,42.98
45936,2.0,1.0,74.0,1.0,11.0,0.0,11.21
92413,3.0,1.0,77.0,0.0,27.0,1.0,47.72
75970,2.0,1.0,24.0,1.0,22.0,0.0,27.62
37175,9.0,5.0,72.0,11.0,326.0,5.0,87.58
87217,5.0,2.0,70.0,0.0,12.0,0.0,39.65
58375,5.0,2.0,23.0,0.0,0.0,2.0,19.89
33012,3.0,1.0,72.0,0.0,23.0,2.0,14.54
23137,2.0,2.0,47.0,0.0,9.0,2.0,35.21
37752,4.0,3.0,24.0,1.0,15.0,2.0,39.97
76183,2.0,3.0,22.0,1.0,9.0,2.0,17.46
31841,3.0,3.0,82.0,0.0,0.0,2.0,37.29
37767,5.0,3.0,41.0,1.0,17.0,1.0,12.76
32905,2.0,3.0,31.0,0.0,14.0,1.0,29.5
41572,2.0,1.0,12.0,0.0,14.0,0.0,20.3
22964,4.0,3.0,12.0,1.0,13.0,0.0,26.61
98452,3.0,3.0,31.0,1.0,1.0,0.0,34.38
17650,3.0,3.0,64.0,0.0,26.0,2.0,35.75
65653,4.0,2.0,41.0,0.0,24.0,0.0,46.71
